"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0A520","2020-03-22 08:00:00","48.000","0.000","0.000","22.000","0.930","1009.900","","0.000","-99.000","-99.000","-99.000","22.000","","20.700",""
"C0X130","2020-03-22 08:00:00","27.000","127.000","0.600","24.500","0.840","1012.200","","0.000","-99.000","-99.000","-99.000","24.500","","21.900",""
"C0V400","2020-03-22 08:00:00","56.000","57.000","1.100","23.900","0.880","1008.800","","0.000","-99.000","-99.000","-99.000","23.900","","21.200",""
"C0UA40","2020-03-22 08:00:00","1121.000","187.000","2.500","19.500","0.800","891.600","","0.000","-99.000","-99.000","-99.000","19.500","","16.100",""
"C0G720","2020-03-22 08:00:00","50.000","171.000","0.300","23.400","0.860","1010.000","","0.000","-99.000","-99.000","-99.000","23.400","","21.400",""
"C0G890","2020-03-22 08:00:00","24.000","177.000","1.800","23.500","1.000","1012.600","","0.000","-99.000","-99.000","-99.000","23.500","","22.200",""
"C0I540","2020-03-22 08:00:00","3344.000","-99.000","-99.000","4.700","1.000","685.300","","-99.000","-99.000","-99.000","-99.000","5.700","","4.600",""
"C0K390","2020-03-22 08:00:00","31.000","0.000","0.000","23.600","0.850","1012.600","","0.000","-99.000","-99.000","-99.000","23.600","","20.700",""
"C0T9A0","2020-03-22 08:00:00","498.000","0.000","0.200","20.900","0.990","959.500","","0.000","-99.000","-99.000","-99.000","20.900","","18.500",""
"C0AH40","2020-03-22 08:00:00","426.000","267.000","2.700","21.700","0.830","965.100","","0.000","-99.000","-99.000","-99.000","21.700","","21.000",""
"C0X280","2020-03-22 08:00:00","22.000","0.000","0.000","23.700","0.850","1013.900","","0.000","-99.000","-99.000","-99.000","23.700","","21.300",""
"C0V620","2020-03-22 08:00:00","18.000","34.000","0.300","24.600","0.980","1013.600","","0.000","-99.000","-99.000","-99.000","24.600","","21.800",""
"C0H960","2020-03-22 08:00:00","120.000","192.000","2.100","22.700","0.990","1000.800","","0.000","-99.000","-99.000","-99.000","23.400","","21.500",""
"C0M530","2020-03-22 08:00:00","1385.000","0.000","0.200","17.200","0.820","871.300","","0.000","-99.000","-99.000","-99.000","18.200","","15.300",""
"C0R170","2020-03-22 08:00:00","26.000","349.000","0.800","24.400","1.000","1013.000","","0.000","-99.000","-99.000","-99.000","24.400","","20.800",""
"C0I420","2020-03-22 08:00:00","305.000","291.000","0.300","20.400","0.890","981.300","","0.000","-99.000","-99.000","-99.000","21.900","","18.900",""
"C0A640","2020-03-22 08:00:00","241.000","0.000","0.000","20.200","0.960","990.000","","0.000","-99.000","-99.000","-99.000","20.200","","18.300",""
"C0A930","2020-03-22 08:00:00","216.000","220.000","1.700","24.100","0.710","988.300","","0.000","11.500","172.000","","24.100","","19.300",""
"C0F9M0","2020-03-22 08:00:00","230.000","201.000","0.800","22.700","0.860","989.200","","0.000","-99.000","-99.000","-99.000","22.700","","20.800",""
"C0AC40","2020-03-22 08:00:00","1079.000","259.000","9.900","15.100","0.990","894.900","","0.000","15.400","266.000","","15.600","","14.700",""
"C0AI00","2020-03-22 08:00:00","188.000","230.000","0.700","23.000","0.870","994.600","","0.000","-99.000","-99.000","-99.000","23.000","","20.900",""
"C0T9M0","2020-03-22 08:00:00","92.000","328.000","0.600","24.300","0.820","1005.900","","0.000","-99.000","-99.000","-99.000","24.300","","20.700",""
"C0S960","2020-03-22 08:00:00","32.000","318.000","1.600","24.800","0.710","1010.700","","0.000","-99.000","-99.000","-99.000","24.800","","22.000",""
"C0K430","2020-03-22 08:00:00","30.000","146.000","1.200","22.800","1.000","1013.600","","0.000","-99.000","-99.000","-99.000","22.800","","20.800",""
"C0Z170","2020-03-22 08:00:00","199.000","78.000","0.400","22.500","0.870","994.000","","0.000","-99.000","-99.000","-99.000","22.500","","19.200",""
"C0Z100","2020-03-22 08:00:00","36.000","196.000","0.400","22.300","0.850","1012.800","","0.000","-99.000","-99.000","-99.000","22.300","","18.900",""
"C0U710","2020-03-22 08:00:00","1942.000","106.000","0.300","16.300","0.580","811.000","","0.000","-99.000","-99.000","-99.000","16.300","","13.200",""
"C0SA30","2020-03-22 08:00:00","92.000","182.000","2.300","25.700","0.720","1004.700","","0.000","-99.000","-99.000","-99.000","25.700","","23.700",""
"C0V500","2020-03-22 08:00:00","6.000","21.000","1.000","24.800","0.840","1013.300","","0.000","-99.000","-99.000","-99.000","24.800","","23.100",""
"CM0160","2020-03-22 08:00:00","159.000","244.000","0.600","22.500","0.840","999.300","","0.000","-99.000","-99.000","-99.000","22.600","","20.500",""
"C0V350","2020-03-22 08:00:00","36.000","35.000","1.200","23.700","0.870","1012.800","","0.000","-99.000","-99.000","-99.000","23.700","","19.800",""
"C0W120","2020-03-22 08:00:00","58.000","-99.000","-99.000","22.800","0.870","1009.600","","0.000","-99.000","-99.000","-99.000","22.800","","21.200",""
"C0R470","2020-03-22 08:00:00","103.000","353.000","1.600","23.700","0.800","1004.500","","0.000","-99.000","-99.000","-99.000","23.700","","20.800",""
"C0M770","2020-03-22 08:00:00","164.000","189.000","0.600","23.500","0.860","996.900","","0.000","-99.000","-99.000","-99.000","23.500","","20.800",""
"C0S930","2020-03-22 08:00:00","248.000","193.000","0.500","21.900","0.800","987.100","","0.000","-99.000","-99.000","-99.000","21.900","","19.800",""
"C0F9Y0","2020-03-22 08:00:00","3313.000","246.000","5.000","7.500","0.740","688.800","","0.000","17.700","242.000","","7.500","","5.700",""
"C0O810","2020-03-22 08:00:00","161.000","26.000","0.600","23.500","0.990","998.000","","0.000","-99.000","-99.000","-99.000","23.500","","19.600",""
"C0R520","2020-03-22 08:00:00","18.000","39.000","2.000","24.200","0.870","1013.800","","0.000","-99.000","-99.000","-99.000","24.200","","21.400",""
"C0G880","2020-03-22 08:00:00","92.000","145.000","0.800","22.800","0.830","1005.400","","0.000","-99.000","-99.000","-99.000","23.300","","21.400",""
"C0R260","2020-03-22 08:00:00","76.000","0.000","0.000","25.200","0.760","1006.600","","0.000","-99.000","-99.000","-99.000","25.200","","21.400",""
"C0U950","2020-03-22 08:00:00","1012.000","142.000","5.000","18.500","0.940","904.700","","0.000","-99.000","-99.000","-99.000","18.500","","16.100",""
"C0O860","2020-03-22 08:00:00","38.000","80.000","0.800","24.100","0.990","1010.800","","0.000","-99.000","-99.000","-99.000","24.100","","21.200",""
"C0R320","2020-03-22 08:00:00","7.000","331.000","2.100","25.600","0.790","1015.000","","0.000","-99.000","-99.000","-99.000","25.600","","20.000",""
"C0S980","2020-03-22 08:00:00","901.000","262.000","2.700","22.600","0.640","915.000","","0.000","9.300","261.000","","22.600","","17.500",""
"C0X110","2020-03-22 08:00:00","20.000","123.000","0.900","24.800","0.890","1013.700","","0.000","-99.000","-99.000","-99.000","24.800","","22.600",""
"C0V310","2020-03-22 08:00:00","46.000","261.000","0.600","23.400","0.870","1009.700","","0.000","-99.000","-99.000","-99.000","23.400","","20.700",""
"C0G620","2020-03-22 08:00:00","110.000","155.000","0.600","24.100","0.880","1002.600","","0.000","-99.000","-99.000","-99.000","24.100","","21.100",""
